922,"BONITO","Belo; harmonioso; agradável aos olhos.","SE@ FILH@ DESENHO BONIT@!","Seu filho fez um desenho tão bonito!",1,"bonitoSm_Prog001.jpg",1,1
923,"BÔNUS","Prêmio ou vantagem concedido por uma empresa ao seu associado ou funcionário.","MÊS-QUE-VEM EU FÉRIAS BÔNUS.","Eu terei bônus de férias no mês que vem.",16,"bonusSm_Prog001.jpg",1,1
924,"BOQUIABERTO","De boca aberta, ou seja, impressionado; muito admirado; chocado.","EL@ CONTAR MATEMÁTICA RÁPIDO EU BOQUIABERT@.","Rápido, ele fez a operação matemática e fiquei boquiaberto.",1,"boquiabertoSm_Prog001.jpg",2,1
925,"BORBOLETA","Inseto diurno provido de quatro asas membranosas recobertas de escamas, geralmente de grande beleza.","AMIG@ DEL@ GOSTAR ADMIRAR BORBOLETA AZUL.","A amiga dela gosta de admirar a borboleta azul.",3,"borboletaSm_Prog001.jpg",1,1
926,"BORBULHAR","Espumar; produzir bolhas; fervilhar.","BRUXA RAIVA FAZER-LABORATÓRIO BEBIDA VENENO COPO BORBULHAR.","A bruxa, com raiva, preparou uma bebida que borbulhava no copo.",1,"borbulharSm_Prog001.jpg",3,1
927,"BORDAR","Trabalho com agulha e linhas sobre o tecido.","BORDAR DIFÍCIL, PRECISAR PRESTAR-ATENÇÃO.","Bordar é dificil, precisa prestar atenção.",1,"bordarSm_Prog001.jpg",3,1
928,"BORRACHA","Pequena peça de substância elástica, usada para apagar o que foi escrito à lápis.","BORRACHA VERDE ME@ SUMIR!","Minha borracha verde sumiu!",1,"borrachaSm_Prog001.jpg",1,1
929,"BORRAR","Sujar com tinta ou substância similar; provocar borrões.","ME@ CASA EU PINTAR-PAREDE BORRAR-CAMISA SUJ@.","Eu estava pintando a parede da minha casa e borrei a camisa.",1,"borrarSm_Prog001.jpg",3,1
930,"BORRIFAR","Regar ou molhar com uma fina camada de água.","VIZINH@ ME@ TOD@-DIA BORRIFAR CONTRA MOSQUITO.","Todos os dias minha vizinha borrifa contra os mosquitos.",1,"borrifarSm_Prog001.jpg",3,1
931,"BOSQUE","Grande área de terra onde há muitas árvores.","DOMINGO TOD@ EU PASSEAR BOSQUE RESPIRAR A-R.","Todo domingo eu vou passear no bosque para respirar o ar.",20,"bosqueSm_Prog001.jpg",1,1
932,"BOTA","Calçado de couro ou borracha, de cano longo, usado para atividades sociais, na vida rural, na equitação e em certas atividades profissionais.","FILME BANG-BANG BOTA USAR SEMPRE.","Os filmes de bangue-bangue sempre mostram botas bonitas.",25,"botaSm_Prog001.jpg",1,1
933,"BOTÃO","Pequeno acessório para fechar certos tipos de roupa, sendo, para isso, introduzido em uma abertura conhecida como: casa.","EU PREFERIR COMPRAR BLUSA BOTÃO COLORID@.","Eu prefiro comprar blusa com botões coloridos.",25,"botaoSm_Prog001.jpg",1,1
934,"BOTAR","Pôr; colocar; guardar.","MENIN@ ENCONTRAR PASSARINHO FILHOTE PEGAR BOTAR CUIDADO NINHO.","O menino encontrou e pegou o passarinho, para botar no ninho com cuidado.",1,"botarSm_Prog001.jpg",3,1
935,"BOTAR2","Pôr ovos; forma como a galinha expele seus ovos.","MANHÃ GALINHA BOTA O-V-O 3.","Amanhã a galinha bota 3 ovos.",1,"botar2Sm_Prog001.jpg",3,1
936,"BOTIJAO DE GÁS","Recipiente especialmente fabricado para armazenar e liberar o gás de uso doméstico.","ME@ CASA TER coisa-arrendonda-volumosaG-Á-S 2.","Minha casa tem dois botijões de gás.",22,"botijao de gasSm_Prog001.jpg",1,1
937,"BOXE","Modalidade de luta em que dois oponentes usam luvas e disputam a vitória, trocando golpes no ringue sob o controle de um juiz.","PRIM@ DEL@ TREINAR BOXE TOD@ SÁBADO.","O primo dele treina o boxe aos sábados.",8,"boxeSm_Prog001.jpg",1,1
938,"BRAÇADEIRA","Pequena faixa usada em torno de um braço, para identificar a autoridade ou seu representante, o capitão de uma equipe desportiva ou a pessoa de luto.","ONDE BRAÇADEIRA? ESTAR AQUI SUMIR.","Onde está a braçadeira? Estava aqui e sumiu.",25,"bracadeiraSm_Prog001.jpg",1,1
939,"BRACELETE","Pulseira larga usada como adorno, confeccionada em ouro, prata, pedras e outros materiais.","EL@ 2sEMPRESTAR1s BRACELETE PRATA.","Ela me emprestou a bracelete de prata.",25,"braceleteSm_Prog001.jpg",1,1
940,"BRAÇO","Cada um dos membros superiores do corpo humano.","AMIG@ MOTO veículoMOVER DE-REPENTE veículoCAIR BRAÇO QUEBRAR.","Meu amigo estava andando de moto, de repente caiu e quebrou o braço.",27,"bracoSm_Prog001.jpg",1,1
941,"BRAÇO DE FERRO","Competição e brincadeira de força dos braços.","EL@ FRAC@ BRAÇO-DE-FERRO PERDERcontinuativo SEMPRE.","Ele é fraco no braço de ferro, sempre perde.",8,"braco-de-ferroSm_Prog001.jpg",1,1
942,"BRADAR","Reclamar em voz alta; gritar.","CRIANÇA AQUEL@ SEMPRE BRADAR Á-TOA.","Aquela criança sempre brada à-toa.",1,"bradarSm_Prog001.jpg",3,1
943,"BRAILLE","Codificação que possibilita a leitura para o deficiente visual, baseada em pontos combinados em células que representam os diversos caracteres.","BRAILLE VOCÊ SABER?","Você sabe digitar o Braille?",1,"brailleSm_Prog001.jpg",1,1
944,"BRANCO1","Da cor da neve, do cal, do leite.","CADÊ BERMUDA BRANC@ ME@?","Cadê minha bermuda branca?",2,"brancoSm_Prog001.jpg",2,1
945,"BRANCO2","É o que se diz de alguém que tem a pele muito clara.","FILH@ PRAIA ONTEM SOL BRANC@ MESMO.","Mesmo com a praia de ontem meu filho está branco.",27,"branco2Sm_Prog001.jpg",2,1
946,"BRANDO","Suave; delicado; leve.","HOJE MANHÃ VENTO BRAND@.","Hoje de manhã teve um vento brando.",1,"brandoSm_Prog001.jpg",2,1
947,"BRASÃO","Conjunto de peças, figuras ou ornamentos que representam as armas de uma nação, um soberano, uma família, um país, uma corporação.","QUALQUER PESSOA SABER TER BRASÃO BRASIL PRECISAR RESPEITAR.","Qualquer pessoa precisa respeitar o brasão do Brasil.",1,"brasaoSm_Prog001.jpg",1,1
948,"BRASIL","País localizado na América do Sul, tendo como capital a cidade de Brasília.","BRASIL AQUI REGIÃO+ CULTURA VARIAD@.","As regiões do Brasil apresentam culturas diversas.",4,"BRASILSm_Prog001.jpg",1,1
949,"BRASILEIRO","Fabricado no Brasil; nascido no Brasil; natural do Brasil.","COMPUTADOR BRASILEIR@ BO@ IGUAL AMERICAN@.","O computador brasileiro é tão bom quanto o americano.",1,"brasileiroSm_Prog001.jpg",2,1
950,"BRASÍLIA","A capital do Brasil; Distrito Federal; local em que funcionam os poderes executivo, legislativo e judiciário do país; residência do Presidente do país.","ME@ FAMÍLIA LA BRASÍLIA.","Minha família é de Brasília.",4,"brasiliaSm_Prog001.jpg",1,1
951,"BRAVO","Feroz; violento; zangado; raivoso.","CUIDADO CASA AQUEL@ TER CACHORR@ BRAV@ MORDER.","Cuidado, aquela casa tem um cachorro bravo que morde.",1,"bravoSm_Prog001.jpg",2,1
952,"BREVE1","Logo; brevemente; não vai demorar a acontecer.","EU PRESSA SAIR BREVE NÓS-2 ENCONTRAR.","Estou com pressa de sair. A gente se encontra em breve.",1,"breve1Sm_Prog001.jpg",6,1
953,"BREVE2","Logo; brevemente; o que não vai demorar a acontecer.","FILME BOM V-A-I BREVE LÁ CINEMA PERTO ME@ CASA.","Breve vai estrear um bom filme no cinema perto da minha casa.",1,"breve2Sm_Prog001.jpg",6,1
954,"BRIGADEIRO","Doce feito com leite condensado e chocolate, o preferido pela maioria das crianças e também de muitos adultos.","CRIANÇA MAIORIA ADORAR CHOCOLATE^ENROLAR-BOLINHA-NA MÃO.","A maioria das crianças adora brigadeiro.",31,"brigadeiroSm_Prog001.jpg",1,1
955,"BRIGAR1","Entrar em atrito; discutir; discordar.","LÁ R-U-A HOMEM 2 BRIGAR HORRÍVEL.","Lá na rua dois homens brigaram, foi horrível.",1,"brigar1Sm_Prog001.jpg",3,1
956,"BRIGAR2","Entrar em atrito; discutir; discordar.","CHEFE AQUEL@ 3sBRIGAR1s Á-TOA EU FAZER NADA.","Aquele chefe brigou comigo à-toa. Eu nada fiz.",1,"brigar2Sm_Prog001.jpg",3,1
957,"BRIGAR3","Entrar em atrito; discutir; discordar.","EU IRM@ E-X PEQUEN@ SEMPRE NÓS-2 BRIGAR.","Quando eu e meu irmão éramos pequenos, sempre brigávamos.",1,"brigar3Sm_Prog001.jpg",3,1
958,"BRILHAR","Refletir brilho; ser ou mostrar-se brilhante.","EU PRECISAR SAPATO POLIR BRILHAR IR CASAMENTO.","Eu preciso polir o sapato até brilhar para ir ao casamento.",1,"brilharSm_Prog001.jpg",3,1
959,"BRILHO","Luz viva; cintilação; luminosidade.","CABELO DEL@ BRILHO BONIT@.","O cabelo dela tem um brilho bonito.",1,"brilhoSm_Prog001.jpg",1,1
960,"BRINCADEIRA","Divertimento; diversão.","CRIANÇA ADORAR ONTEM EU INVENTAR BRINCADEIRA CIRANDA.","A criança adorou a brincadeira de ciranda que eu inventei.",8,"brincadeiraSm_Prog001.jpg",1,1
961,"BRINCALHÃO","Aquele que gosta de brincar.","SE@ CACHORR@ BRINCALHÃ@ ESPERT@.","Seu cachorro é brincalhão e esperto.",1,"brincalhaoSm_Prog001.jpg",2,1
962,"BRINCAR","Divertir-se; fazer brincadeiras; recrear-se.","IR BRINCAR BOLA LÁ P-R-A-Ç-A?","Vamos brincar de bola lá na praça?",1,"brincarSm_Prog001.jpg",3,1
963,"BRINCO","Adorno usado no lobo da orelha, confeccionado em ouro, prata, pedras e outros materiais, e vários modelos.","MULHER VELH@ AQUEL@ BRINCO TER DIVERS@.","Aquela mulher idosa tem diversos brincos.",25,"brincoSm_Prog001.jpg",1,1
964,"BRINDAR","Fazer um brinde; formular votos erguendo uma taça de bebida.","NATAL ANO-PASSADO EU ESQUECER BRINDAR FAMÍLIA.","No Natal do ano passado, esqueci de brindar com a família.",1,"brindar1Sm_Prog001.jpg",3,1
965,"BRINDE","Presente; o que é oferecido de graça; compensação.","S-I VOCÊ COMPRAR 5 C-P GANHAR BRINDE 1 C-P.","Se você comprar cinco cervejas, ganha uma como brinde.",1,"brindeSm_Prog001.jpg",1,1
966,"BRINQUEDO","Objeto fabricado, manufaturado ou improvisado com que a criança brinca e desenvolve a imaginação, a fantasia e a criatividade.","QUARTO FILH@ BRINCAR^DIVERSO MUIT@ CHEI@.","O querto do meu filho tem muitos brinquedos.",8,"brinquedoSm_Prog001.jpg",1,1
967,"BROCHE","Peça de adorno para usar na roupa, presa por um alfinete. Pode ser confeccionada em ouro, prata e outros materiais.","BROCHE V-O-V-Ó DEL@ LIND@!","O broche da avó dela é lindo!",25,"brocheSm_Prog001.jpg",1,1
968,"BROCHURA","Livro, folheto ou caderno com as folhas presas por costura e uma capa de papel ou cartolina.","CADERNO DEL@ BROCHURA BONIT@.","O caderno dela tem uma brochura bonita.",1,"brochuraSm_Prog001.jpg",1,1
969,"BRÓCOLIS","Verdura comestível, da qual são usadas, de preferência, as flores ainda verdes; brócolis.","ESQUECER COMPRAR BRÓCOLOS!","Esqueci de comprar brócolos!",15,"brocolisSm_Prog001.jpg",1,1
970,"BRONCA","Repreensão; censura.","EL@ SEMPRE NERVOS@ BRONCA.","Ele sempre dá bronca quando fica nervoso.",1,"broncaSm_Prog001.jpg",1,1
971,"BRONQUITE","Inflamação dos brônquios, canais em que se divide a traquéia e que se ramificam nos pulmões.","PODER-NÃO SAIR CHUVA POR-CAUSA BRONQUITE.","Não pude sair na chuva, por causa da bronquite.",28,"bronquiteSm_Prog001.jpg",1,1
972,"BRONZE","Liga metálica de cobre e estanho, que entre várias utilidades, serve para confeccionar objetos de decoração e de premiação.","IRMÃO DEL@ GANHAR NATAÇÃO 3-LUGAR MEDALHA B-R-O-N-Z-E.","O irmão dele ganhou o terceiro lugar na natação e conquistou a medalha de bronze.",29,"bronzeSm_Prog001.jpg",1,1
973,"BRONZEADO","Dourada; de cor próxima à do bronze.","MULHER AQUEL@ PELE BRONZEAD@ BONIT@.","A pele daquela mulher tem um bronzeado bonito.",1,"bronzeadoSm_Prog001.jpg",2,1
974,"BRONZEADOR","Preparado que se destina a dar à pele um tom amorenado. Geralmente é usado sob o sol.","BRONZEADOR EU PROIBIDO ALERGIA.","Sou proibida de usar bronzeador pois tenho alergia.",29,"bronzeadorSm_Prog001.jpg",1,1
975,"BRONZEAR","Adquirir a cor de bronze, geralmente ao sol.","AMANHÃ EU IR PRAIA PRECISAR BRONZEAR BONIT@.","Amanhã vou à praia e preciso me bronzear para ficar bonita.",1,"bronzearSm_Prog001.jpg",3,1
976,"BROTAR","Nascer; lançar de si; manifestar-se.","PLANTA EST@ BROTAR DEMORAR.","Esta planta demora para brotar.",1,"brotarSm_Prog001.jpg",3,1
977,"BRUTO","Grosseiro; rude; indelicado.","GOSTAR-NÃO EL@ BRUTO.","Não gosto dele, porque é bruto.",1,"brutoSm_Prog001.jpg",2,1
978,"BRUXA","Feiticeira; mulher que faz bruxaria; personagem dos contos de fadas.","S-I VOCÊ PINTAR-ROSTO MUIT@ PARECER BRUXA.","Se você pintar muito o rosto, vai parecer uma bruxa.",8,"bruxaSm_Prog001.jpg",1,1
979,"BRUXISMO","Alteração que provoca movimentos desordenados da arcada dentária, fazendo com que os dentes entrem em atrito.","EU ESCOVA-DENTE ACABAR DENTE BRUXISMO NERVOS@ SEMPRE.","Fico nervoso porque o bruxismo sempre acaba com a escova de dentes.",28,"bruxismoSm_Prog001.jpg",1,1
980,"BUCHA","Esponja vegetal ou plástica para a limpeza do corpo.","ESPERAR EU PEGAR coisa-retangular-volumosaESFREGAR-BRAÇO.","Me espere, vou pegar a bucha para lavar o braço.",28,"buchaSm_Prog001.jpg",1,1
981,"BÚFALO","Boi selvagem de pêlo ralo, cauda curta e chifres achatados.","BOI^CAMPO DEL@ TER 2 BÚFALO.","A fazenda dele tem dois búfalos.",3,"bufaloSm_Prog001.jpg",1,1
982,"BUFAR","Encolerizar-se; expelir o ar com força, pela boca ou pelo nariz.","EU VER EL@ NERVOS@ BUFAR.","Eu o vi bufar de nervosismo.",1,"bufarSm_Prog001.jpg",3,1
983,"BUMERANGUE","Peça para arremesso, que volta ao ponto do qual foi lançada.","AUSTRÁLIA LÁ PESSOA TOD@ ADORAR BRINCAR BUMERANQUE.","Na Austrália, todas as pessoas adoram brincar de bumerangue.",8,"bumerangueSm_Prog001.jpg",1,1
984,"BUNDA","Parte traseira e inferior do corpo; região das nádegas e do ânus.","EU SENTAD@ TEMPO-TODO BUNDA DOER.","Fiquei sentado tanto tempo, que minha bunda está doendo.",27,"bundaSm_Prog001.jpg",1,1
985,"BUQUÊ","Maço de flores amarradas pelo caule, geralmente envolvido por papel brilhante.","EU V-O-U COMPRAR BUQUÊ DAR ME@ M-Ã-E ANIVERSÁRIO.","Vou comprar um buquê para dar à minha mãe pelo seu aniversário.",20,"buqueSm_Prog001.jpg",1,1
986,"BURACO1","Depressão; cavidade ou afundamento no solo.","BURACO CARRO veículoCAIR PNEU RASGAR.","Meu carro caiu no buraco e o pneu rasgou.",1,"buraco1Sm_Prog001.jpg",1,1
987,"BURACO2","Furo; abertura.","EU CALÇA EST@ USAR NÃO BURACO.","Não vou usar esta calça, ela tem um buraco.",1,"buracoSm_Prog001.jpg",1,1
988,"BURRO","Asno; jumento.","BURRO EST@ SE@?","Este burro é seu?",3,"burro1Sm_Prog001.jpg",1,1
989,"BUSCAR","Tratar de trazer; apanhar; recolher em outro lugar.","HORA 5 TARDE EU BUSCAR FILH@ ESCOLA.","Às cinco horas de tarde eu busco os meus filhos na escola.",1,"buscarSm_Prog001.jpg",3,1
990,"BÚSSOLA","Aparelho dotado de uma agulha magnética que se move em torno de um eixo e orienta a direção desejada.","TI@ DEL@ TER BÚSSOLA ANTIG@.","O tio dela tem uma bússola antiga.",21,"bussolaSm_Prog001.jpg",1,1
991,"BUZINAR","Tocar ou a zoar buzina.","ANTEONTEM EU QUASE veículoATROPELARpessoa SORTE EU BUZINAR pessoaCORRER.","Anteontem eu quase atropelei uma pessoa; por sorte, buzinei e ela saiu correndo.",1,"buzinarSm_Prog001.jpg",3,1
992,"Ç","A letra C, do alfabeto, depois de receber um sinal gráfico chamado cedilha, que lhe dá o som de S.","Ç ESPANHOL TER-NÃO.","No espanhol não tem Ç.",1,"çSm_Prog001.jpg",1,1
993,"C","Sinal gráfico elementar com que se representam os vocábulos na língua escrita. Letra do alfabeto da língua portuguesa.","ME@ NOME COMEÇAR LETRA C.","Meu nome começa com a letra C.",1,"cSm_Prog001.jpg",1,1
994,"CABANA","Pequena casa rústica.","ÁRVORE+ CABANA NÓS ENCONTRAR.","Nós encontramos uma cabana na floresta.",22,"cabanaSm_Prog001.jpg",1,1
995,"CABEÇA","Extremidade superior do corpo humano, que contém órgãos como os do sistema nervoso, visão e audição.","ESQUECER BOLA? CABEÇA SE@!","Você esqueceu a bolsa? Que cabeça a sua!",27,"cabecaSm_Prog001.jpg",1,1
996,"CABELEIREIRO","Quem, por profissão, corta ou penteia o cabelo dos outros.","SÁBADO PRÓXIM@ CABELEIREIRO EL@ IR.","No sábado, ela vai ao cabeleireiro.",16,"cabelereiroSm_Prog001.jpg",1,1
997,"CABELO","Cada um ou o conjunto dos pêlos que crescem na cabeça. Também nasce em outras regiões do corpo humano.","FILH@ ME@ CABELO BONIT@ CACHOmuito.","Meu filho tem um cabelo bonito, encaracolado.",27,"cabeloSm_Prog001.jpg",1,1
998,"CABELUDO","Aquele que tem muito cabelo.","FILH@ ME@ NASCER CABELUD@.","O meu filho nasceu cabeludo.",28,"cabeludoSm_Prog001.jpg",2,1
999,"CABER","Poder estar dentro; encontrar lugar; ter espaço.","ELEVADOR CHEI@ PESSOA SÓ 1 CABER.","O elevador está cheio mas cabe mais uma pessoa.",1,"caberSm_Prog001.jpg",3,1
1000,"CABER-NÃO","Não é de sua competência; você não pode fazer isso.","ARMÁRIO CIMA VOCÊ NÃO-CABER PEGAR BISCOITO.","Não cabe a você pegar biscoito em cima do armário.",1,"caber_naoSm_Prog001.jpg",16,1
1001,"CABIDE","Peça em que se penduram roupas, chapéus e outros objetos de uso pessoal.","ARMÁRIO ME@ CABIDE POUC@ PRECISAR COMPRAR MAIS.","Meu armário tem poucos cabides, prewciso comprar mais.",22,"cabideSm_Prog001.jpg",1,1
1002,"CABISBAIXO","Quem está de cabeça baixa, como se preferisse olhar para o chão.","EL@ CABISBAIX@ SEMPRE.","Ele sempre anda cabisbaixo.",1,"cabisbaixoSm_Prog001.jpg",2,1
1003,"CABO1","Extremidade pela qual se segura um objeto ou instrumento.","VASSOURA CABO QUEBRAR PRECISAR COMPRAR OUTR@.","O cabo da vassoura quebrou e precisa comprar outro.",1,"caboSm_Prog001.jpg",1,1
1004,"CABO2","Um dos postos iniciais na hierarquia militar.","SOBRINH@ ME@ CABO MARINHA.","Meu sobrinho é cabo da marinha.",16,"cabo2Sm_Prog001.jpg",1,1
1005,"CABRA","Mamífero ruminante, a fêmea do bode.","CABRA LEITE BO@ SAÚDE FORTE.","O leite de cabra é forte e bom para a saúde.",3,"cabraSm_Prog001.jpg",1,1
1006,"CABRITO","Um bode pequeno.","SÍTIO V-O-V-O LÁ CABRITO MUIT@.","Há muitos cabritos no sítio do meu avô.",3,"cabritoSm_Prog001.jpg",1,1
1007,"CAÇADOR","Aquele que tem a caça como atividade.","CANADÁ CAÇADOR SEMPRE CAÇARcontínuo VEADO.","No Canadá, o caçador sempre caça veados.",16,"cacadorSm_Prog001.jpg",1,1
1008,"CAÇAR","Perseguir animais, para aprisioná-los ou matá-los.","ÁFRICA AGORA PROIBIDO ELEFANTE CAÇAR.","Na África agora é proibido caçar elefantes.",1,"cacarSm_Prog001.jpg",3,1
1009,"CACAREJAR","Som produzido pela galinha ou outras aves de canto semelhante.","MANHÃ TOD0-DIA GAL@ CACAREJAR.","Todo dia, pela manhã, o galo cacareja.",1,"cacarejarSm_Prog001.jpg",3,1
1010,"CACAU","O fruto e a semente do cacaueiro.","LUGAR BAHIA CACAU MUIT@.","Na Bahia tem muito cacau.",5,"cacauSm_Prog001.jpg",1,1
1011,"CACHAÇA","Bebida alcóolica destilada, obtida especialmente da cana-de-açúcar; aguardente.","PASSADO EU CACHAÇA BEBERmuito AGORA PARAR.","Antes eu bebia muita cachaça, mas agora eu parei de beber.",31,"cachacaSm_Prog001.jpg",1,1
1012,"CACHECOL","Peça geralmente longa e estreita, de lã ou tecido grosso, usada no pescoço.","EUROPA V-O-V-O COMPRAR CACHECOL LIND@.","Minha avó comprou, na Europa, um cachecol lindo.",25,"cachecolSm_Prog001.jpg",1,1
1013,"CACHIMBO","Utensílio para fumar, composto de um fornilho, onde é posto o fumo, e de um tubo, por onde a fumaça é aspirada.","CACHIMBO LIND@ EU COMPRAR.","Eu comprei um cachimbo lindo.",1,"cachimboSm_Prog001.jpg",1,1
1014,"CACHO DE CABELO","Anel ou mecha ondulada de cabelos.","MENIN@ AQUEL@ CACHO-DE-CABELO BONIT@muito!","Aquela menina tem lindos cachos de cabelo!",27,"cacho-de-cabeloSm_Prog001.jpg",1,1
1015,"CACHOEIRA","Queda d´água; cascata.","CACHOEIRA EU ADORAR SEMPRE FREQUENTAR.","Eu adoro cachoeiras e sempre vou para alguma.",20,"cachoeiraSm_Prog001.jpg",1,1
1016,"CACHORRO","Mamífero da ordem dos carnívoros, da família dos canídeos, domesticado desde a pré-história, que apresenta grande número de raças e variedades; cão.","EU TRISTE CACHORR@ ME@ SUMIR.","Estou triste, porque meu cachorro sumiu.",3,"cachorroSm_Prog001.jpg",1,1
1017,"CACHORRO-QUENTE","Sanduíche preparado com pão, salsicha quente e molho.","CACHORRO-QUENTE EU GOSTAR-NÃO.","Eu não gosto de cachorro-quente.",31,"cachorro-quenteSm_Prog001.jpg",1,1
1018,"CAÇOAR","Brincar; debochar; provocar.","MENIN@ COITAD@ ESCOLA PESSOA 3sCAÇOAR3s BAIX@ GORD@ EL@ TRISTE.","Os meninos do colégio caçoam do menino baixo e gordo. Ele fica triste.",1,"cacoarSm_Prog001.jpg",3,1
1019,"CAÇULA","O filho mais novo, entre todos de um casal.","FILH@ ME@ 2 HOMEM 1 MULHER CAÇULA.","Tenho dois filhos e uma filha que é a caçula.",1,"caculaSm_Prog001.jpg",3,1
1020,"CADA1","Uma unidade; uma parte independente das demais do grupo ou do elemento de que participe.","PESSOA CADA VIDA DIFERENTE+","Cada pessoa tem uma vida diferente.",1,"cada1Sm_Prog001.jpg",11,1
1021,"CADA2","Uma unidade; parte independente das demais do grupo, elemento ou categoria de que participe.","BOLO DIVIDIR CADAdistributivo!","Divida um pedaço do bolo para cada um!",1,"cada2Sm_Prog001.jpg",11,1
1022,"CADARÇO","Cordão ou fita de seda, algodão ou outros materiais, usada para amarrar o calçado, ajustando-o ao pé.","SAPATO CADARÇO VELH@ EU COMPRAR NOV@.","O cadarço de meu sapato está velho, vou comprar um novo.",25,"cadarcoSm_Prog001.jpg",1,1
1023,"CADÁVER","Corpo morto, especialmente o do ser humano.","MEDICINA FACULDADE MORRER-CORPO PRECISAR, EXPERIÊNCIA PESQUISAR.","A faculdade de medicina precisa de cadáveres para experiências e pesquisas.",27,"cadaverSm_Prog001.jpg",1,1
1024,"CADÊ","Forma de procurar por alguém ou algum objeto.","BISCOITO CHOCOLATE CADÊ? EU VONTADE COMER.","Cadê o biscoito de chocolate? Estou com vontade de comer.",1,"cadeSm_Prog001.jpg",16,1
1025,"CADEADO","Fechadura portátil. Dotada de aro móvel que passa dentro de duas argolas presas às peças que se quer unir ou fechar.","CASA ME@ PORTÃO CADEADO VELH@.","O portão da minha casa está com um cadeado velho.",22,"cadeadoSm_Prog001.jpg",1,1
1026,"CADEIA","Local para onde são levados os que devem cumprir uma pena; casa de detenção; prisão.","TELEVISÃO ONTEM CADEIA BRIGA.","Ontem vi pela televisão, uma briga na cadeia.",1,"cadeiaSm_Prog001.jpg",1,1
1027,"CADEIRA","Móvel para sentar, com encosto e de uso individual. Costuma ser confeccionada em madeira, ferro, bambu e outros materiais.","CASA TI@ ME@ CADEIRA+ ANTIG@ muito.","A casa de minha tia tem muitas cadeiras antigas.",1,"cadeiraSm_Prog001.jpg",1,1
1028,"CADERNETA DE POUPANÇA","Conta bancária que recebe juros e correção monetária mensais sobre o valor depositado e imobilizado pelo seu portador.","BANCO EL@ POUPANÇA DINHEIRO COLOCAR NADA.","Ele tem uma caderneta de poupança no banco e nenhum dinheiro.",6,"caderneta-de-poupancaSm_Prog001.jpg",13,1
1029,"CADERNETA ESCOLAR","Pequeno livro para apontamentos em que alguém da escola anota o controle de freqüência, notas e outras observações sobre cada estudante.","ESCOLA CADERNETA ESQUECER CASA.","Esqueci a caderneta escolar em casa.",1,"caderneta-escolarSm_Prog001.jpg",13,1
1030,"CADERNO","Conjunto de folhas de papel de formato geralmente quadrangular, coladas, grampeadas ou costuradas.","ALUN@ AQUEL@ CADERNO BONIT@ CAR@.","Aquela aluna tem um caderno bonito e caro.",1,"cadernoSm_Prog001.jpg",1,1
1031,"CAFÉ","O fruto do cafeeiro, arbusto da família das rubiáceas, muito cultivado no Sul do Brasil. De sua semente, torrada e moida, é feita uma infusão de cor marrom-escura, bastante apreciada.","BRASIL CAFÉ PLANTAÇÃO MUIT@.","O Brasil tem muitas plantações de café.",5,"cafeSm_Prog001.jpg",1,1
1032,"CAFÉ DA MANHÃ","A primeira refeição do dia; desjejum.","SEMPRE TOMAR-CAFÉ MANHÃ HORA 8.","Eu sempre tomo meu café da manhã às oito horas.",31,"cafe-da-manhaSm_Prog001.jpg",13,1
1033,"CAFEZINHO","Pequena dose de café, comumente tomada em pé, nos bares e lanchonetes; preparação oferecida às visitas, pelos donos da casa.","B-A-R CAFÉ PEQUEN@ VALOR 1-REAL ABSURDO.","O cafezinho no bar custa um real, isso é um absurdo!",31,"cafezinhoSm_Prog001.jpg",1,1
1034,"CAFONA","De mau gosto; fora de moda; ridículo; caipira.","EL@ VESTIDO CAFONA EU TER-NÃO CORAGEM.","O vestido dela é cafona, eu não tenho coragem de usar um igual.",1,"cafonaSm_Prog001.jpg",2,1
1035,"CAGAR","Defecar; fazer cocô.","EL@ BANHEIRO CAGAR FEDER FORTE!","Ele foi ao banheiro cagar e fedeu forte.",1,"cagarSm_Prog001.jpg",3,1
1036,"CÃIBRA","Contração espasmódica e dolorosa dos músculos, contra a vontade de quem a sofre.","EL@ SENTAR HORA+ DE-REPENTE PERNA CÃIBRA.","Ela ficou sentada durante muitas horas, e de repente sentiu cãibra nas pernas.",28,"caibraSm_Prog001.jpg",1,1
1037,"CAIPIRA","Habitante do campo ou da roça, de modos acanhados e simples, com pouca instrução ou traquejo social; matuto; jeca.","INTERIOR PESSOA CAIPIRA VIDA DIFÍCIL.","Os caipiras têm uma vida difícil.",1,"caipiraSm_Prog001.jpg",1,1
1038,"CAIPIRINHA","Bebida feita com limão cortado ou amassado, açúcar (ou mel) e gelo, batidos com aguardente.","CAIPIRINHA EL@ ADORAR.","Ela adora caipirinha.",31,"caipirinhaSm_Prog001.jpg",1,1
1039,"CAIR1","O que ocorre quando uma pessoa perde o equilíbrio do corpo e vai ao chão.","PASSADO HOMEM pessoaESCADA-SUBIR ANTENA MEXERcontínuo DE-REPENTE pessoaCAIR.","O homem subiu na escada para arrumar a antena e de repente caiu.",1,"cair1Sm_Prog001.jpg",3,1
1040,"CAIR2","Queda de um objeto fino e alongado, de uma superfície até o chão.","MESA CANETA coisa-finaCAIR. VOCÊ VER-NÃO?","A caneta que estava em cima da mesa caiu no chão. Você não viu?",1,"cair2Sm_Prog001.jpg",3,1
